"{""name"":""Address"",""value"":""70 Ocean Parkway, Brooklyn, NY 11218""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-686-1940""}","{""name"":""School Principal"",""value"":""Stephen Cedermark,Principal""}","{""name"":""School Website"",""value"":""https://ps130brooklyn.org/""}"
"{""name"":""Address"",""value"":""70 Ocean Parkway, Brooklyn, NY 11218""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-686-1940""}","{""name"":""School Principal"",""value"":""Stephen Cedermark,Principal""}","{""name"":""School Website"",""value"":""https://ps130brooklyn.org/""}"
"{""name"":""Address"",""value"":""4305 Ft Hamilton Parkway, Brooklyn, NY 11219""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-431-1960""}","{""name"":""School Principal"",""value"":""Stamatina Hatzimichalis,Principal""}","{""name"":""School Website"",""value"":""https://www.ps131k.org/""}"
"{""name"":""Address"",""value"":""4305 Ft Hamilton Parkway, Brooklyn, NY 11219""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-431-1960""}","{""name"":""School Principal"",""value"":""Stamatina Hatzimichalis,Principal""}","{""name"":""School Website"",""value"":""https://www.ps131k.org/""}"
"{""name"":""Address"",""value"":""320 Manhattan Avenue, Brooklyn, NY 11211""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-599-7301""}","{""name"":""School Principal"",""value"":""Beth Lubeck,Principal""}","{""name"":""School Website"",""value"":""N/A""}"
"{""name"":""Address"",""value"":""320 Manhattan Avenue, Brooklyn, NY 11211""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-599-7301""}","{""name"":""School Principal"",""value"":""Beth Lubeck,Principal""}","{""name"":""School Website"",""value"":""N/A""}"
"{""name"":""Address"",""value"":""610 Baltic Street, Brooklyn, NY 11217""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-398-5320""}","{""name"":""School Principal"",""value"":""Heather Foster Mann,Principal""}","{""name"":""School Website"",""value"":""https://www.ps133brooklyn.org/""}"
"{""name"":""Address"",""value"":""610 Baltic Street, Brooklyn, NY 11217""}","{""name"":""Grades"",""value"":""PK,0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-398-5320""}","{""name"":""School Principal"",""value"":""Heather Foster Mann,Principal""}","{""name"":""School Website"",""value"":""https://www.ps133brooklyn.org/""}"
"{""name"":""Address"",""value"":""4001 18 Avenue, Brooklyn, NY 11218""}","{""name"":""Grades"",""value"":""0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-436-7200""}","{""name"":""School Principal"",""value"":""Sarah Gobin Darrell,Principal""}","{""name"":""School Website"",""value"":""https://sites.google.com/22k134.gsuite.nyc/ps134brooklyn/home""}","{""name"":""School Parent Coordinator/Field Counsel Name"",""value"":""Hina Butt""}","{""name"":""SFC Email"",""value"":""hbutt4@schools.nyc.gov""}"
"{""name"":""Address"",""value"":""4001 18 Avenue, Brooklyn, NY 11218""}","{""name"":""Grades"",""value"":""0K,01,02,03,04,05,SE""}","{""name"":""School Phone"",""value"":""718-436-7200""}","{""name"":""School Principal"",""value"":""Sarah Gobin Darrell,Principal""}","{""name"":""School Website"",""value"":""https://sites.google.com/22k134.gsuite.nyc/ps134brooklyn/home""}","{""name"":""School Parent Coordinator/Field Counsel Name"",""value"":""Sarah Gobin Darrell""}","{""name"":""SFC Email"",""value"":""sgobindarrell@schools.nyc.gov""}"
